name,version,architecture,distro,upstream,purl,spdx_id,files_analyzed,package_verification_code,supplier,source_info,evidence_state,warning
libss2,1.47.2-3+b11,arm64,debian-13,e2fsprogs@1.47.2-3,pkg:deb/debian/libss2@1.47.2-3+b11?arch=arm64&distro=debian-13&upstream=e2fsprogs@1.47.2-3,SPDXRef-Package-deb-libss2-051154cfeccb9040,true,36f8680651d508eff0791af770e35259435f957a,Person: Theodore Y. Ts'o (tytso@mit.edu),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libss2/copyright, /var/lib/dpkg/info/libss2:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libssh2-1t64,1.11.1-1,arm64,debian-13,libssh2,pkg:deb/debian/libssh2-1t64@1.11.1-1?arch=arm64&distro=debian-13&upstream=libssh2,SPDXRef-Package-deb-libssh2-1t64-010f0b643d9ca7bb,true,43f3fe4d59ce1642ee1daaf893e5eb822ae161f1,Person: Nicolas Mora (babelouest@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libssh2-1t64/copyright, /var/lib/dpkg/info/libssh2-1t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libssl3t64,3.5.6-1~deb13u2+rpt1,arm64,debian-13,openssl,pkg:deb/debian/libssl3t64@3.5.6-1~deb13u2+rpt1?arch=arm64&distro=debian-13&upstream=openssl,SPDXRef-Package-deb-libssl3t64-25ac15093850adbc,true,ff63ae67414a388d7e9412c13f230d1f76a82d5e,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libssl3t64/copyright, /var/lib/dpkg/info/libssl3t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libstdc++-14-dev,14.2.0-19,arm64,debian-13,gcc-14,pkg:deb/debian/libstdc++-14-dev@14.2.0-19?arch=arm64&distro=debian-13&upstream=gcc-14,SPDXRef-Package-deb-libstdc---14-dev-48061cb2c293fe90,true,f3dc4c2049db0d43a4a7c1dd8652a87d3f77d1a5,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/gcc-14-base/copyright, /var/lib/dpkg/info/libstdc++-14-dev:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libstdc++6,14.2.0-19,arm64,debian-13,gcc-14,pkg:deb/debian/libstdc++6@14.2.0-19?arch=arm64&distro=debian-13&upstream=gcc-14,SPDXRef-Package-deb-libstdc--6-436375387486e8f6,true,65d3f264634b4554a7e569cbcf113ae21d457ddb,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/gcc-14-base/copyright, /var/lib/dpkg/info/libstdc++6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libsystemd-shared,257.13-1~deb13u1,arm64,debian-13,systemd,pkg:deb/debian/libsystemd-shared@257.13-1~deb13u1?arch=arm64&distro=debian-13&upstream=systemd,SPDXRef-Package-deb-libsystemd-shared-4bb3984779f711fd,true,fe381cb8ca24673e46f6eaa16262caec37efe799,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libsystemd-shared/copyright, /var/lib/dpkg/info/libsystemd-shared:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libsystemd0,257.13-1~deb13u1,arm64,debian-13,systemd,pkg:deb/debian/libsystemd0@257.13-1~deb13u1?arch=arm64&distro=debian-13&upstream=systemd,SPDXRef-Package-deb-libsystemd0-9354e16851074e0a,true,1f8f9ef71381c7e2fd4484619f0dc1ca87478745,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libsystemd0/copyright, /var/lib/dpkg/info/libsystemd0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtalloc2,2:2.4.3+samba4.22.8+dfsg-0+deb13u2,arm64,debian-13,samba@2:4.22.8+dfsg-0+deb13u2,pkg:deb/debian/libtalloc2@2:2.4.3+samba4.22.8+dfsg-0+deb13u2?arch=arm64&distro=debian-13&upstream=samba@2:4.22.8+dfsg-0+deb13u2,SPDXRef-Package-deb-libtalloc2-56ec98d1fb367ca6,true,74e96b9327cb5702cf81676433a8d42a1fac71b8,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtalloc2/copyright, /var/lib/dpkg/info/libtalloc2:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtasn1-6,4.20.0-2,arm64,debian-13,,pkg:deb/debian/libtasn1-6@4.20.0-2?arch=arm64&distro=debian-13,SPDXRef-Package-deb-libtasn1-6-5770d3c4b376adea,true,ab17d636e34eb76b3e9e3e8cfb2710a9811e0317,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtasn1-6/copyright, /var/lib/dpkg/info/libtasn1-6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libteamdctl0,1.31-1+b2,arm64,debian-13,libteam@1.31-1,pkg:deb/debian/libteamdctl0@1.31-1+b2?arch=arm64&distro=debian-13&upstream=libteam@1.31-1,SPDXRef-Package-deb-libteamdctl0-9954d6cd1b09d18a,true,6e909816945c62af6d7b0c0824d6d7fd5c70812f,Person: Dmitry Smirnov (onlyjob@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libteamdctl0/copyright, /var/lib/dpkg/info/libteamdctl0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtensorflow-lite2.20.0,2.20.0-1+rpt1,arm64,debian-13,tensorflow,pkg:deb/debian/libtensorflow-lite2.20.0@2.20.0-1+rpt1?arch=arm64&distro=debian-13&upstream=tensorflow,SPDXRef-Package-deb-libtensorflow-lite2.20.0-450417ed51e1711c,true,b8b890d456ac64788a3335660850ac2274e567ea,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtensorflow-lite2.20.0/copyright, /var/lib/dpkg/info/libtensorflow-lite2.20.0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtext-charwidth-perl,0.04-11+b4,arm64,debian-13,libtext-charwidth-perl@0.04-11,pkg:deb/debian/libtext-charwidth-perl@0.04-11+b4?arch=arm64&distro=debian-13&upstream=libtext-charwidth-perl@0.04-11,SPDXRef-Package-deb-libtext-charwidth-perl-7f1eac68f61381d2,true,27ad1c34f02105477c4160818146599bd46831d1,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtext-charwidth-perl/copyright, /var/lib/dpkg/info/libtext-charwidth-perl:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtext-iconv-perl,1.7-8+b4,arm64,debian-13,libtext-iconv-perl@1.7-8,pkg:deb/debian/libtext-iconv-perl@1.7-8+b4?arch=arm64&distro=debian-13&upstream=libtext-iconv-perl@1.7-8,SPDXRef-Package-deb-libtext-iconv-perl-524962a8eacfe9fe,true,7ec9751755474161ce9bedfe789d81f21d1e242b,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtext-iconv-perl/copyright, /var/lib/dpkg/info/libtext-iconv-perl:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtext-wrapi18n-perl,0.06-10,all,debian-13,,pkg:deb/debian/libtext-wrapi18n-perl@0.06-10?arch=all&distro=debian-13,SPDXRef-Package-deb-libtext-wrapi18n-perl-4c282e341c332f33,true,ac1219c760dd3bf549535191647843bd7de14ade,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtext-wrapi18n-perl/copyright, /var/lib/dpkg/info/libtext-wrapi18n-perl.md5sums, /var/lib/dpkg/info/libtext-wrapi18n-perl.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtiff6,4.7.0-3+deb13u2,arm64,debian-13,tiff,pkg:deb/debian/libtiff6@4.7.0-3+deb13u2?arch=arm64&distro=debian-13&upstream=tiff,SPDXRef-Package-deb-libtiff6-9a2fb0b69c318442,true,7b8b8d8d06225370d69f4f8502e9b349f33defd5,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtiff6/copyright, /var/lib/dpkg/info/libtiff6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtinfo6,6.5+20250216-2,arm64,debian-13,ncurses,pkg:deb/debian/libtinfo6@6.5+20250216-2?arch=arm64&distro=debian-13&upstream=ncurses,SPDXRef-Package-deb-libtinfo6-109ce5d685f813c6,true,16b564a9fa7ce21deb123b6ef2ce3a17f914dbf8,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtinfo6/copyright, /var/lib/dpkg/info/libtinfo6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtirpc-common,1.3.6+ds-1,all,debian-13,libtirpc,pkg:deb/debian/libtirpc-common@1.3.6+ds-1?arch=all&distro=debian-13&upstream=libtirpc,SPDXRef-Package-deb-libtirpc-common-655afa05a6033f3e,true,dab94a5bad2e31874151c7bf5e112b305478dc2e,Person: Josue Ortega (josue@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtirpc-common/copyright, /var/lib/dpkg/info/libtirpc-common.conffiles, /var/lib/dpkg/info/libtirpc-common.md5sums, /var/lib/dpkg/info/libtirpc-common.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtirpc3t64,1.3.6+ds-1,arm64,debian-13,libtirpc,pkg:deb/debian/libtirpc3t64@1.3.6+ds-1?arch=arm64&distro=debian-13&upstream=libtirpc,SPDXRef-Package-deb-libtirpc3t64-26467f40c8d583b1,true,768e33e2fd609bcb26982200ad71133fea8abe54,Person: Josue Ortega (josue@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libtirpc3t64/copyright, /var/lib/dpkg/info/libtirpc3t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libtsan2,14.2.0-19,arm64,debian-13,gcc-14,pkg:deb/debian/libtsan2@14.2.0-19?arch=arm64&distro=debian-13&upstream=gcc-14,SPDXRef-Package-deb-libtsan2-05d8ca70588d443b,true,ec3f2d37fd203773dfb01017afe7c6ca8577d83d,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/gcc-14-base/copyright, /var/lib/dpkg/info/libtsan2:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libubsan1,14.2.0-19,arm64,debian-13,gcc-14,pkg:deb/debian/libubsan1@14.2.0-19?arch=arm64&distro=debian-13&upstream=gcc-14,SPDXRef-Package-deb-libubsan1-873907473439fe60,true,b63b917d511d7b536f5e6f260466e92cebad3933,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/gcc-14-base/copyright, /var/lib/dpkg/info/libubsan1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libuchardet0,0.0.8-1+b2,arm64,debian-13,uchardet@0.0.8-1,pkg:deb/debian/libuchardet0@0.0.8-1+b2?arch=arm64&distro=debian-13&upstream=uchardet@0.0.8-1,SPDXRef-Package-deb-libuchardet0-349ce8658f7c0740,true,caff1a8bee6b24b1829c2e06b0a1993c24ff02ef,Person: James Cowgill (jcowgill@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libuchardet0/copyright, /var/lib/dpkg/info/libuchardet0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libudev1,257.13-1~deb13u1,arm64,debian-13,systemd,pkg:deb/debian/libudev1@257.13-1~deb13u1?arch=arm64&distro=debian-13&upstream=systemd,SPDXRef-Package-deb-libudev1-1706cff9d7d64791,true,fc6c5f9a9e49364e1fd4da52397ad8f84c8a1acd,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libudev1/copyright, /var/lib/dpkg/info/libudev1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libudisks2-0,2.10.1-12.1+deb13u1,arm64,debian-13,udisks2,pkg:deb/debian/libudisks2-0@2.10.1-12.1+deb13u1?arch=arm64&distro=debian-13&upstream=udisks2,SPDXRef-Package-deb-libudisks2-0-6f02dd56f4abc3af,true,399b15f53e56b58bfcfb272f9ef9476a28e419c1,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libudisks2-0/copyright, /var/lib/dpkg/info/libudisks2-0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libunistring5,1.3-2,arm64,debian-13,libunistring,pkg:deb/debian/libunistring5@1.3-2?arch=arm64&distro=debian-13&upstream=libunistring,SPDXRef-Package-deb-libunistring5-43d0c8abd230955e,true,60f825823ba405408b3a0f07d58fdd7fd5cc09d9,Person: Jörg Frings-Fürst (debian@jff.email),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libunistring5/copyright, /var/lib/dpkg/info/libunistring5:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libusb-1.0-0,2:1.0.28-1,arm64,debian-13,libusb-1.0,pkg:deb/debian/libusb-1.0-0@2:1.0.28-1?arch=arm64&distro=debian-13&upstream=libusb-1.0,SPDXRef-Package-deb-libusb-1.0-0-14341eef7ceec25b,true,476d025b92ea2dbb306c3dc9ec2d65a2f61e60c1,Person: Aurelien Jarno (aurel32@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libusb-1.0-0/copyright, /var/lib/dpkg/info/libusb-1.0-0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libuuid1,2.41-5,arm64,debian-13,util-linux,pkg:deb/debian/libuuid1@2.41-5?arch=arm64&distro=debian-13&upstream=util-linux,SPDXRef-Package-deb-libuuid1-fd028c3811b88694,true,a4ef92789ef16299ff9bd4e77942025b6040e39a,Person: Chris Hofstaedtler (zeha@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libuuid1/copyright, /var/lib/dpkg/info/libuuid1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libv4l-0t64,1.30.1-1,arm64,debian-13,v4l-utils,pkg:deb/debian/libv4l-0t64@1.30.1-1?arch=arm64&distro=debian-13&upstream=v4l-utils,SPDXRef-Package-deb-libv4l-0t64-41160ca599e518d9,true,febc3a70838278a4a6fe7368b273e5d9dca166a5,Person: Gregor Jasny (gjasny@googlemail.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libv4l-0t64/copyright, /var/lib/dpkg/info/libv4l-0t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libv4l2rds0t64,1.30.1-1,arm64,debian-13,v4l-utils,pkg:deb/debian/libv4l2rds0t64@1.30.1-1?arch=arm64&distro=debian-13&upstream=v4l-utils,SPDXRef-Package-deb-libv4l2rds0t64-2dab2161d3ebe115,true,0d471b7f570c7219504f840fb8add6ad27b46642,Person: Gregor Jasny (gjasny@googlemail.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libv4l2rds0t64/copyright, /var/lib/dpkg/info/libv4l2rds0t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libv4lconvert0t64,1.30.1-1,arm64,debian-13,v4l-utils,pkg:deb/debian/libv4lconvert0t64@1.30.1-1?arch=arm64&distro=debian-13&upstream=v4l-utils,SPDXRef-Package-deb-libv4lconvert0t64-42565afa768f51e0,true,95bd87e91f7eedb65b8e8618945a62c30e990aec,Person: Gregor Jasny (gjasny@googlemail.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libv4lconvert0t64/copyright, /var/lib/dpkg/info/libv4lconvert0t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libvolume-key1,0.3.12-9,arm64,debian-13,volume-key,pkg:deb/debian/libvolume-key1@0.3.12-9?arch=arm64&distro=debian-13&upstream=volume-key,SPDXRef-Package-deb-libvolume-key1-7c38377c1524df2f,true,ae029ffe1650acf6d32ae7a3383c5c17e1309e23,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libvolume-key1/copyright, /var/lib/dpkg/info/libvolume-key1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libvorbis0a,1.3.7-3,arm64,debian-13,libvorbis,pkg:deb/debian/libvorbis0a@1.3.7-3?arch=arm64&distro=debian-13&upstream=libvorbis,SPDXRef-Package-deb-libvorbis0a-d84b2d0a1e2ae3fe,true,73ac6096e0a85121e7cbed3ce106e8673f14993e,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libvorbis0a/copyright, /var/lib/dpkg/info/libvorbis0a:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libwbclient0,2:4.22.8+dfsg-0+deb13u2,arm64,debian-13,samba,pkg:deb/debian/libwbclient0@2:4.22.8+dfsg-0+deb13u2?arch=arm64&distro=debian-13&upstream=samba,SPDXRef-Package-deb-libwbclient0-60bc859707f66ac7,true,aaeda37574867f0043d2df246984522c90f464bd,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libwbclient0/copyright, /var/lib/dpkg/info/libwbclient0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libwebp7,1.5.0-0.1,arm64,debian-13,libwebp,pkg:deb/debian/libwebp7@1.5.0-0.1?arch=arm64&distro=debian-13&upstream=libwebp,SPDXRef-Package-deb-libwebp7-a2bb2b5239cc9348,true,51cf20672da9444e9c8b7ad0f62faceb674ffd11,Person: Jeff Breidenbach (jab@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libwebp7/copyright, /var/lib/dpkg/info/libwebp7:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libwrap0,7.6.q-36,arm64,debian-13,tcp-wrappers,pkg:deb/debian/libwrap0@7.6.q-36?arch=arm64&distro=debian-13&upstream=tcp-wrappers,SPDXRef-Package-deb-libwrap0-d0062353a6c2320b,true,45f161e1c21ce256081ef29388ec587ab1801d2b,Person: Marco d'Itri (md@linux.it),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libwrap0/copyright, /var/lib/dpkg/info/libwrap0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libwtmpdb0,0.73.0-3+deb13u1,arm64,debian-13,wtmpdb,pkg:deb/debian/libwtmpdb0@0.73.0-3+deb13u1?arch=arm64&distro=debian-13&upstream=wtmpdb,SPDXRef-Package-deb-libwtmpdb0-58f7082e03d37ad7,true,29a219568b79ef5c6090142f83da3dff1ee6d20c,Person: Andrew Bower (andrew@bower.uk),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libwtmpdb0/copyright, /var/lib/dpkg/info/libwtmpdb0:arm64.conffiles, /var/lib/dpkg/info/libwtmpdb0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libx11-6,2:1.8.12-1,arm64,debian-13,libx11,pkg:deb/debian/libx11-6@2:1.8.12-1?arch=arm64&distro=debian-13&upstream=libx11,SPDXRef-Package-deb-libx11-6-6ac24feaec7856e0,true,4ac1fa23b1e656849234ab94def4aa6aae5bbe0f,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libx11-6/copyright, /var/lib/dpkg/info/libx11-6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libx11-data,2:1.8.12-1,all,debian-13,libx11,pkg:deb/debian/libx11-data@2:1.8.12-1?arch=all&distro=debian-13&upstream=libx11,SPDXRef-Package-deb-libx11-data-25c33176f8e0362a,true,27da59d1b45e44e6d517d365492d0eb632fc7371,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libx11-data/copyright, /var/lib/dpkg/info/libx11-data.md5sums, /var/lib/dpkg/info/libx11-data.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libxau6,1:1.0.11-1,arm64,debian-13,libxau,pkg:deb/debian/libxau6@1:1.0.11-1?arch=arm64&distro=debian-13&upstream=libxau,SPDXRef-Package-deb-libxau6-be824a413cb0a465,true,78199aecf139725763286524e68eaf7dc1847ef8,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libxau6/copyright, /var/lib/dpkg/info/libxau6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libxcb1,1.17.0-2+b1,arm64,debian-13,libxcb@1.17.0-2,pkg:deb/debian/libxcb1@1.17.0-2+b1?arch=arm64&distro=debian-13&upstream=libxcb@1.17.0-2,SPDXRef-Package-deb-libxcb1-a1e2c151d8750fb9,true,1c368a779295bb44cb44185dac641b2dae063d9b,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libxcb1/copyright, /var/lib/dpkg/info/libxcb1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libxdmcp6,1:1.1.5-1,arm64,debian-13,libxdmcp,pkg:deb/debian/libxdmcp6@1:1.1.5-1?arch=arm64&distro=debian-13&upstream=libxdmcp,SPDXRef-Package-deb-libxdmcp6-e3009d90923362c4,true,6560bf526a142be6804e5250a0b26b3ca3a3864b,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libxdmcp6/copyright, /var/lib/dpkg/info/libxdmcp6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libxext6,2:1.3.4-1+b3,arm64,debian-13,libxext@2:1.3.4-1,pkg:deb/debian/libxext6@2:1.3.4-1+b3?arch=arm64&distro=debian-13&upstream=libxext@2:1.3.4-1,SPDXRef-Package-deb-libxext6-7b755e4e4e653159,true,5c65dc2789a7d8f9f7edd9a7459ffe008139a6f9,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libxext6/copyright, /var/lib/dpkg/info/libxext6:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
